questionBankId,title,questionType,difficulty,text,options,correctAnswer,blanks,pairs,explanation,hint,tolerance,unit,bloomsLevel,learningOutcomeIds,subjectId,topicId,gradeLevel,year,createdById,partitionKey
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 78","MULTIPLE_RESPONSE","MEDIUM","Based on the learning outcome ""Students will compare evaluate scientific claims and theories related to Physical Sciences."" in Physical Sciences, select all correct answers about Physical Sciences.","[{""text"":""Correct statement 1 about Physical Sciences"",""isCorrect"":true},{""text"":""Correct statement 2 about Physical Sciences"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Physical Sciences"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Physical Sciences"",""isCorrect"":false}]","","","","This question assesses ANALYZE level understanding of Physical Sciences.","","","","ANALYZE","cmf9raa8l00avqjr8x8tg65ka","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 79","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will compare evaluate scientific claims and theories related to Physical Sciences."" in Physical Sciences, explain the key concepts of Physical Sciences in 2-3 sentences.","","","","","This question assesses ANALYZE level understanding of Physical Sciences.","Consider the main principles and applications of Physical Sciences.","","","ANALYZE","cmf9raa8l00avqjr8x8tg65ka","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 80","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will compare evaluate scientific claims and theories related to Physical Sciences."" in Physical Sciences, explain the key concepts of Physical Sciences in 2-3 sentences.","","","","","This question assesses ANALYZE level understanding of Physical Sciences.","Consider the main principles and applications of Physical Sciences.","","","ANALYZE","cmf9raa8l00avqjr8x8tg65ka","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 81","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will critique design and conduct scientific investigations related to Physical Sciences."" in Physical Sciences, explain the key concepts of Physical Sciences in 2-3 sentences.","","","","","This question assesses EVALUATE level understanding of Physical Sciences.","Consider the main principles and applications of Physical Sciences.","","","EVALUATE","cmf9raagh00axqjr87p7aftam","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 82","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will critique design and conduct scientific investigations related to Physical Sciences."" in Physical Sciences, select all correct answers about Physical Sciences.","[{""text"":""Correct statement 1 about Physical Sciences"",""isCorrect"":true},{""text"":""Correct statement 2 about Physical Sciences"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Physical Sciences"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Physical Sciences"",""isCorrect"":false}]","","","","This question assesses EVALUATE level understanding of Physical Sciences.","","","","EVALUATE","cmf9raagh00axqjr87p7aftam","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 83","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will critique design and conduct scientific investigations related to Physical Sciences."" in Physical Sciences, explain the key concepts of Physical Sciences in 2-3 sentences.","","","","","This question assesses EVALUATE level understanding of Physical Sciences.","Consider the main principles and applications of Physical Sciences.","","","EVALUATE","cmf9raagh00axqjr87p7aftam","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 84","ESSAY","HARD","Based on the learning outcome ""Students will critique design and conduct scientific investigations related to Physical Sciences."" in Physical Sciences, analyze and evaluate the concepts in Physical Sciences. Provide a comprehensive discussion with examples.","","","","","This question assesses EVALUATE level understanding of Physical Sciences.","Structure your response with introduction, analysis, examples, and conclusion.","","","EVALUATE","cmf9raagh00axqjr87p7aftam","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 85","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will critique design and conduct scientific investigations related to Physical Sciences."" in Physical Sciences, select all correct answers about Physical Sciences.","[{""text"":""Correct statement 1 about Physical Sciences"",""isCorrect"":true},{""text"":""Correct statement 2 about Physical Sciences"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Physical Sciences"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Physical Sciences"",""isCorrect"":false}]","","","","This question assesses EVALUATE level understanding of Physical Sciences.","","","","EVALUATE","cmf9raagh00axqjr87p7aftam","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 86","ESSAY","HARD","Based on the learning outcome ""Students will plan communicate scientific findings effectively related to Physical Sciences."" in Physical Sciences, analyze and evaluate the concepts in Physical Sciences. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Physical Sciences.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9raaoc00azqjr8yz9ljaku","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 87","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will plan communicate scientific findings effectively related to Physical Sciences."" in Physical Sciences, explain the key concepts of Physical Sciences in 2-3 sentences.","","","","","This question assesses CREATE level understanding of Physical Sciences.","Consider the main principles and applications of Physical Sciences.","","","CREATE","cmf9raaoc00azqjr8yz9ljaku","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 88","ESSAY","HARD","Based on the learning outcome ""Students will plan communicate scientific findings effectively related to Physical Sciences."" in Physical Sciences, analyze and evaluate the concepts in Physical Sciences. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Physical Sciences.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9raaoc00azqjr8yz9ljaku","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 89","ESSAY","HARD","Based on the learning outcome ""Students will plan communicate scientific findings effectively related to Physical Sciences."" in Physical Sciences, analyze and evaluate the concepts in Physical Sciences. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Physical Sciences.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9raaoc00azqjr8yz9ljaku","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 90","ESSAY","HARD","Based on the learning outcome ""Students will plan communicate scientific findings effectively related to Physical Sciences."" in Physical Sciences, analyze and evaluate the concepts in Physical Sciences. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Physical Sciences.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9raaoc00azqjr8yz9ljaku","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 91","TRUE_FALSE","EASY","Based on the learning outcome ""Students will explain apply scientific methods and processes related to Life Sciences."" in Life Sciences, the following statement about Life Sciences is accurate: ""Life Sciences concepts are fundamental to understanding this subject.""","","false","","","This question assesses UNDERSTAND level understanding of Life Sciences.","","","","UNDERSTAND","cmf9ra6hg00afqjr8ug6wb2wn","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Scientific Method - Question 92","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will identify understand scientific concepts and principles related to Scientific Method."" in Scientific Method, which of the following best demonstrates understanding of Scientific Method?","[{""text"":""Correct answer related to Scientific Method"",""isCorrect"":true},{""text"":""Distractor option 1 for Scientific Method"",""isCorrect"":false},{""text"":""Distractor option 2 for Scientific Method"",""isCorrect"":false},{""text"":""Distractor option 3 for Scientific Method"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Scientific Method.","","","","REMEMBER","cmf9ra1zd00a1qjr8crim8duo","cmesxd5h6001htxcfbvidnh6t","cmev1pvcl001j6vwij7cnaep7","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Scientific Method - Question 93","MULTIPLE_CHOICE","MEDIUM","Based on the learning outcome ""Students will contrast evaluate scientific claims and theories related to Scientific Method."" in Scientific Method, which of the following best demonstrates understanding of Scientific Method?","[{""text"":""Correct answer related to Scientific Method"",""isCorrect"":true},{""text"":""Distractor option 1 for Scientific Method"",""isCorrect"":false},{""text"":""Distractor option 2 for Scientific Method"",""isCorrect"":false},{""text"":""Distractor option 3 for Scientific Method"",""isCorrect"":false}]","","","","This question assesses ANALYZE level understanding of Scientific Method.","","","","ANALYZE","cmf9ra54100a7qjr8hz09wsid","cmesxd5h6001htxcfbvidnh6t","cmev1pvcl001j6vwij7cnaep7","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 94","MULTIPLE_RESPONSE","MEDIUM","Based on the learning outcome ""Students will differentiate evaluate scientific claims and theories related to Life Sciences."" in Life Sciences, select all correct answers about Life Sciences.","[{""text"":""Correct statement 1 about Life Sciences"",""isCorrect"":true},{""text"":""Correct statement 2 about Life Sciences"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Life Sciences"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Life Sciences"",""isCorrect"":false}]","","","","This question assesses ANALYZE level understanding of Life Sciences.","","","","ANALYZE","cmf9ra76g00ajqjr87lb3o62h","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 95","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Life Sciences: ""The key concept in Life Sciences is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Life Sciences"",""principle of Life Sciences""]}]","","This question assesses REMEMBER level understanding of Life Sciences.","","","","REMEMBER","cmf9ra5zw00adqjr831xto9f3","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Scientific Method - Question 96","TRUE_FALSE","EASY","Based on the learning outcome ""Students will translate apply scientific methods and processes related to Scientific Method."" in Scientific Method, the following statement about Scientific Method is accurate: ""Scientific Method concepts are fundamental to understanding this subject.""","","false","","","This question assesses UNDERSTAND level understanding of Scientific Method.","","","","UNDERSTAND","cmf9ra27600a3qjr81aijb9vd","cmesxd5h6001htxcfbvidnh6t","cmev1pvcl001j6vwij7cnaep7","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 97","TRUE_FALSE","EASY","Based on the learning outcome ""Students will define understand scientific concepts and principles related to Life Sciences."" in Life Sciences, the following statement about Life Sciences is accurate: ""Life Sciences concepts are fundamental to understanding this subject.""","","true","","","This question assesses REMEMBER level understanding of Life Sciences.","","","","REMEMBER","cmf9ra5zw00adqjr831xto9f3","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 98","MULTIPLE_CHOICE","MEDIUM","Based on the learning outcome ""Students will compare evaluate scientific claims and theories related to Physical Sciences."" in Physical Sciences, which of the following best demonstrates understanding of Physical Sciences?","[{""text"":""Correct answer related to Physical Sciences"",""isCorrect"":true},{""text"":""Distractor option 1 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 2 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 3 for Physical Sciences"",""isCorrect"":false}]","","","","This question assesses ANALYZE level understanding of Physical Sciences.","","","","ANALYZE","cmf9raa8l00avqjr8x8tg65ka","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Scientific Method - Question 99","ESSAY","HARD","Based on the learning outcome ""Students will support design and conduct scientific investigations related to Scientific Method."" in Scientific Method, analyze and evaluate the concepts in Scientific Method. Provide a comprehensive discussion with examples.","","","","","This question assesses EVALUATE level understanding of Scientific Method.","Structure your response with introduction, analysis, examples, and conclusion.","","","EVALUATE","cmf9ra5bt00a9qjr8hcj5a0h0","cmesxd5h6001htxcfbvidnh6t","cmev1pvcl001j6vwij7cnaep7","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 100","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will recognize understand scientific concepts and principles related to Physical Sciences."" in Physical Sciences, which of the following best demonstrates understanding of Physical Sciences?","[{""text"":""Correct answer related to Physical Sciences"",""isCorrect"":true},{""text"":""Distractor option 1 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 2 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 3 for Physical Sciences"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Physical Sciences.","","","","REMEMBER","cmf9ra84900apqjr8jhqzx96n","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
